PID,Att (Variation),SKU,ASIN (To Populate),Link to Amazon,Amazon Title,Country of Origin,# Product Reviews,Avg Star Rating,Seasonality,Category,Subcategory,Category>Subcategory,Amazon Ranking (within Category) - not available (Project participants can fill in manually),Sales Rating (internal - nonAmazon),Sale Price,Inv Qty End of Period (Jul 30 - Aug 5),Traffic Jul 30 - Aug 5,Conversion Rate Jul 30 - Aug 5,Order Qty Rate Jul 30 - Aug 5,Quantity Aug 19 - Aug 26,Traffic Aug 19 - Aug 26,Conversion Rate Aug 19 - Aug 26,Order Qty Rate,Quantity Sep 2 - Sep 9,Traffic Sep 2 - Sep 9,Conversion Rate Sep 2 - Sep 9,Order Qty Rate,Quantity Sep 9 - Sep 16,Traffic Sep 9 - Sep 16,Conversion Rate Sep 9 - Sep 16,Order Qty Rate,Quantity Sep 16 - Sep 23,Traffic Sep 16 - Sep 23,Conversion Rate Sep 16 - Sep 23,Order Qty Rate,Quantity Sep 23 - Oct 2,Traffic Sep 23 - Oct 2,Conversion Rate Sep 23 - Oct 2,Order Qty Rate,Quantity Oct 2 - Oct 9,Traffic Sep 23 - Oct 2 - Oct 9,Conversion Rate Sep 23 - Oct 2 - Oct 9,Order Qty Rate,Keywords Provided to Amazon
271651,,271651,B06XKR5WG7,https://www.amazon.com/dp/B06XKR5WG7,NOVICA Artisan Handmade Upcycled Auto Part Sculpture Rustic Photographer Recycled Metallic Mexico 'Rustic Photographer',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$47.99,27,12,8.3,,20,10,0,0,20,14,0,0,20,10,0,0,14,5,0,0,14,13,0,0,14,0,0,0,
421813,,421813,,https://www.amazon.com/dp/,"NOVICA Upcycled cotton scrunchie, 'Colorful Traditions'",Central America,No ASIN,No ASIN,,Accessories,Hair Accessories,Accessories>Hair Accessories,,A+,$16.19,106,,,,106,0,0,0,106,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,
337405,,337405,B08WHMR1RL,https://www.amazon.com/dp/B08WHMR1RL,NOVICA Upcycled Metal Auto Part Sculpture and Sheet Hummingbird Metallic Mexico Recycled Animal Themed Eco Friendly [8.25in H x 6.75in W x 7.5in D] 'Flitting Hummingbird',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$84.99,5,1,0,,4,0,0,0,4,0,0,0,4,2,0,0,4,0,0,0,6,0,0,0,6,0,0,0,
408449,,408449,B0BGT5RM6D,https://www.amazon.com/dp/B0BGT5RM6D,NOVICA Upholstered Ottoman Footstool Handembroidered Patchwork Multicolor Purple Cotton India Furniture Ottomans 'Violet Patchwork',India,No ASIN,No ASIN,,Furniture,Furniture,Furniture>Furniture,,A+,$107.99,10,,,,9,0,0,0,9,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,
372827,,372827,B087X6BC3L,https://www.amazon.com/dp/B087X6BC3L,NOVICA Handmade .925 Sterling Silver Hoop Earrings Floral from Thailand No Stone [0.6 in L x 0.4 in W] 'Vintage Garden',Thailand,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$47.99,4,2,0,,5,0,0,0,4,1,0,0,4,0,0,0,2,1,100,1,2,0,0,0,5,0,0,0,
91172,,91172,B005F49GWY,https://www.amazon.com/dp/B005F49GWY,NOVICA Handmade Cedar Relief Panel Religious Wall Art Brown Wood Peru Decor Panels Christian 'Virgin of Caresses',Andes,No ASIN,No ASIN,,Wall Decor,Relief Panels,Wall Decor>Relief Panels,,A+,$109.99,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
387664,199508,387664a199508,B08RRS6CP9,https://www.amazon.com/dp/B08RRS6CP9,NOVICA Viridian Beauty Embroidered Viscose Tunic,India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$49.95,11,,,,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,
387664,199509,387664a199509,,https://www.amazon.com/dp/,NOVICA Viridian Beauty Embroidered Viscose Tunic,India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$49.95,23,,,,23,0,0,0,23,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,21,0,0,0,
387664,199512,387664a199512,B08RSJ7DHN,https://www.amazon.com/dp/B08RSJ7DHN,NOVICA Viridian Beauty Embroidered Viscose Tunic,India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$49.95,20,,,,19,0,0,0,19,0,0,0,19,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,
387664,199510,387664a199510,B08RRT5WH3,https://www.amazon.com/dp/B08RRT5WH3,NOVICA Viridian Beauty Embroidered Viscose Tunic,India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$49.95,39,,,,38,0,0,0,38,0,0,0,38,0,0,0,38,0,0,0,38,0,0,0,38,0,0,0,
387664,199511,387664a199511,B08RRJKX75,https://www.amazon.com/dp/B08RRJKX75,NOVICA Viridian Beauty Embroidered Viscose Tunic,India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$49.95,19,,,,17,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,
368730,186089,368730a186089,B08WHB3271,https://www.amazon.com/dp/B08WHB3271,NOVICA Viridian Versatility Cotton Blend Pullover,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$77.99,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
390698,201657,390698a201657,B0BR5QH3NF,https://www.amazon.com/dp/B0BR5QH3NF,"NOVICA Viscose blend jacquard jacket cardigan, 'Artful Shimmer'",India,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$189.99,18,,,,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,
390698,201660,390698a201660,B0BR5S64WW,https://www.amazon.com/dp/B0BR5S64WW,"NOVICA Viscose blend jacquard jacket cardigan, 'Artful Shimmer'",India,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$189.99,11,,,,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,
390698,201661,390698a201661,B0BR5PMNVF,https://www.amazon.com/dp/B0BR5PMNVF,"NOVICA Viscose blend jacquard jacket cardigan, 'Artful Shimmer'",India,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$189.99,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
413187,215574,413187a215574,B0BWJN5YM4,https://www.amazon.com/dp/B0BWJN5YM4,"NOVICA Viscose caftan dress, 'Cool Chic'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$79.95,3,,,,3,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
413187,215578,413187a215578,B0BWJPVYM7,https://www.amazon.com/dp/B0BWJPVYM7,"NOVICA Viscose caftan dress, 'Cool Chic'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$79.95,15,,,,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,
413187,215577,413187a215577,B0BWJMFL1H,https://www.amazon.com/dp/B0BWJMFL1H,"NOVICA Viscose caftan dress, 'Cool Chic'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$79.95,13,,,,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,
86118,,86118,B000F2ERH0,https://www.amazon.com/dp/B000F2ERH0,NOVICA Artisan Handmade Walnut Jewelry Box Wood from India Brown Animal Themed Power Nature Dragon 'Lucky Dragon',India,No ASIN,No ASIN,,Jewelry Boxes,Boxes,Jewelry Boxes>Boxes,,A+,$119.99,1,41,0,,1,17,0,0,1,31,0,0,1,43,0,0,1,17,0,0,1,9,0,0,1,0,0,0,
362903,181819,362903a181819,B081TFLPJ7,https://www.amazon.com/dp/B081TFLPJ7,NOVICA Warm Charm Baby Alpaca Blend Pullover,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$103.49,6,,,,6,0,0,0,6,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,
362903,181820,362903a181820,B081TKP5G5,https://www.amazon.com/dp/B081TKP5G5,NOVICA Warm Charm Baby Alpaca Blend Pullover,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$103.49,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
394757,,394757,B094N1GFY5,https://www.amazon.com/dp/B094N1GFY5,NOVICA Handmade Teak Wood Utensil Set from Bali Pair Brown Indonesia Tableware Kitchen Accessories Serving Utensils Natural Materials [smallest Piece 12.25in L x 2.8in W x 0.4in D Largest Piece 12.2],Bali and Java,No ASIN,No ASIN,,Tableware,Kitchen Accessories,Tableware>Kitchen Accessories,,A+,$31.49,1,,,,1,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,
375455,,375455,B094N3SMZC,https://www.amazon.com/dp/B094N3SMZC,NOVICA Handmade Teak Wood Spoons from Bali Brown Indonesia Tableware Flatware 'Warm Memory'(Set of 6),Bali and Java,No ASIN,No ASIN,,Tableware,Flatware,Tableware>Flatware,,A+,$31.49,8,,,,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
368346,185779,368346a185779,B08WHVP7R5,https://www.amazon.com/dp/B08WHVP7R5,NOVICA Warm Waves Mens 100% Alpaca Cardigan,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,2,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
368346,185781,368346a185781,B08WHYW4YP,https://www.amazon.com/dp/B08WHYW4YP,NOVICA Warm Waves Mens 100% Alpaca Cardigan,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,2,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
368346,185780,368346a185780,B08WHV8L5H,https://www.amazon.com/dp/B08WHV8L5H,NOVICA Warm Waves Mens 100% Alpaca Cardigan,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,2,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
368346,185778,368346a185778,B08WHZK6K8,https://www.amazon.com/dp/B08WHZK6K8,NOVICA Warm Waves Mens 100% Alpaca Cardigan,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,4,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
368347,185782,368347a185782,B08WHYSN9T,https://www.amazon.com/dp/B08WHYSN9T,NOVICA Warm Waves Mens 100% Alpaca Pullover,Andes,1,5,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$154.00,10,,,,10,0,0,0,10,0,0,0,10,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,
368347,185783,368347a185783,B08WH8MXF4,https://www.amazon.com/dp/B08WH8MXF4,NOVICA Warm Waves Mens 100% Alpaca Pullover,Andes,1,5,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$154.00,34,,,,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,
368347,197595,368347a197595,B08WJ2KMD9,https://www.amazon.com/dp/B08WJ2KMD9,NOVICA Warm Waves Mens 100% Alpaca Pullover,Andes,1,5,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$154.00,12,,,,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,
368347,185784,368347a185784,B08WHL1J38,https://www.amazon.com/dp/B08WHL1J38,NOVICA Warm Waves Mens 100% Alpaca Pullover,Andes,1,5,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$154.00,48,,,,47,0,0,0,47,0,0,0,47,0,0,0,47,0,0,0,47,0,0,0,46,0,0,0,
368347,185785,368347a185785,B08WHLGHTB,https://www.amazon.com/dp/B08WHLGHTB,NOVICA Warm Waves Mens 100% Alpaca Pullover,Andes,1,5,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$154.00,34,,,,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,
379711,,379711,B07KT55STP,https://www.amazon.com/dp/B07KT55STP,NOVICA Handmade Rayon Batik Kimono Jacket in Blue Violet Print Clothing Purple Printed Indonesia Bohemian 'Waterways',Bali and Java,No ASIN,No ASIN,,Clothing,Kimonos,Clothing>Kimonos,,A+,$39.99,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
307896,145610,307896a145610,B07Z42VFNK,https://www.amazon.com/dp/B07Z42VFNK,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,3,,,,3,0,0,0,3,0,0,0,2,2,50,1,2,0,0,0,2,0,0,0,2,0,0,0,
307896,145608,307896a145608,B07Z452LKD,https://www.amazon.com/dp/B07Z452LKD,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
307896,145612,307896a145612,B07WTBSF7W,https://www.amazon.com/dp/B07WTBSF7W,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,1,1,100,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
307896,179065,307896a179065,B07Z45LJ4F,https://www.amazon.com/dp/B07Z45LJ4F,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,7,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
307896,145609,307896a145609,B07WPCXPQ3,https://www.amazon.com/dp/B07WPCXPQ3,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,3,,,,3,0,0,0,3,0,0,0,2,1,100,1,2,0,0,0,3,0,0,0,3,0,0,0,
307896,179064,307896a179064,B07Z44H3F1,https://www.amazon.com/dp/B07Z44H3F1,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
307896,175188,307896a175188,B07Z44T4N1,https://www.amazon.com/dp/B07Z44T4N1,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
307896,145611,307896a145611,B07KR6MXJN,https://www.amazon.com/dp/B07KR6MXJN,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
307896,185086,307896a185086,B0C4PYLVC9,https://www.amazon.com/dp/B0C4PYLVC9,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,11,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
307896,144939,307896a144939,B07Z45QR3V,https://www.amazon.com/dp/B07Z45QR3V,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
307896,175189,307896a175189,B07Z44C928,https://www.amazon.com/dp/B07Z44C928,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
307896,179066,307896a179066,B07Z45B9BP,https://www.amazon.com/dp/B07Z45B9BP,Novica Way Of Gold Gold Accented Sterling Silver Band Ring For Girls Womens,Bali and Java,12,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$48.99,4,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
364670,,364670,B081TKRVLD,https://www.amazon.com/dp/B081TKRVLD,NOVICA Handmade Wood Serving Bowl from Guatemala Brown Tableware Serveware 'Wheels',Central America,No ASIN,No ASIN,,Tableware,Serveware,Tableware>Serveware,,A+,$119.99,1,1,0,,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,
383869,196891,383869a196891,,https://www.amazon.com/dp/,NOVICA When Two Hearts Meet Jade Wrap Ring,Central America,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$69.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
383869,196894,383869a196894,B094N3JJH1,https://www.amazon.com/dp/B094N3JJH1,NOVICA When Two Hearts Meet Jade Wrap Ring,Central America,0,0,,Jewelry,Rings,Jewelry>Rings,,A+,$69.99,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
383869,196895,383869a196895,,https://www.amazon.com/dp/,NOVICA When Two Hearts Meet Jade Wrap Ring,Central America,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$69.99,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
383869,196896,383869a196896,,https://www.amazon.com/dp/,NOVICA When Two Hearts Meet Jade Wrap Ring,Central America,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$69.99,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
352232,172803,352232a172803,B081H7Q8HV,https://www.amazon.com/dp/B081H7Q8HV,"NOVICA White 100% Cotton Blouse, 'Lily of the Incas'",Andes,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,39,,,,37,0,0,0,49,0,0,0,47,0,0,0,45,0,0,0,44,0,0,0,48,0,0,0,
352232,172806,352232a172806,B081H7RZX5,https://www.amazon.com/dp/B081H7RZX5,"NOVICA White 100% Cotton Blouse, 'Lily of the Incas'",Andes,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,19,,,,16,0,0,0,26,0,0,0,25,0,0,0,24,0,0,0,23,0,0,0,23,0,0,0,
352232,172805,352232a172805,B081H7KHZX,https://www.amazon.com/dp/B081H7KHZX,"NOVICA White 100% Cotton Blouse, 'Lily of the Incas'",Andes,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,20,,,,19,0,0,0,38,0,0,0,36,0,0,0,36,0,0,0,36,0,0,0,35,0,0,0,
352232,172804,352232a172804,B081H7VBYR,https://www.amazon.com/dp/B081H7VBYR,"NOVICA White 100% Cotton Blouse, 'Lily of the Incas'",Andes,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,48,,,,46,0,0,0,78,0,0,0,76,0,0,0,73,0,0,0,73,0,0,0,68,0,0,0,
352232,172802,352232a172802,B081H8B1NP,https://www.amazon.com/dp/B081H8B1NP,"NOVICA White 100% Cotton Blouse, 'Lily of the Incas'",Andes,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,20,,,,20,0,0,0,40,0,0,0,39,0,0,0,38,0,0,0,37,0,0,0,35,0,0,0,
324718,154217,324718a154217,B07KRZ68LG,https://www.amazon.com/dp/B07KRZ68LG,"NOVICA White 100% Cotton Tunic, 'Brocade Shadow'",India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$54.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
324718,154216,324718a154216,B07Z419RCS,https://www.amazon.com/dp/B07Z419RCS,"NOVICA White 100% Cotton Tunic, 'Brocade Shadow'",India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$54.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
324718,154218,324718a154218,B07Z452RND,https://www.amazon.com/dp/B07Z452RND,"NOVICA White 100% Cotton Tunic, 'Brocade Shadow'",India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$54.99,2,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
343860,165762,343860a165762,B07KSWH5FL,https://www.amazon.com/dp/B07KSWH5FL,"NOVICA White 100% Rayon Blouse, 'White Kusuma'",Bali and Java,2,3.7,,Clothing,Tops,Clothing>Tops,,A+,$56.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
343860,165760,343860a165760,B07KTPZVHS,https://www.amazon.com/dp/B07KTPZVHS,"NOVICA White 100% Rayon Blouse, 'White Kusuma'",Bali and Java,Link no encontrado,Link no encontrado,,Clothing,Tops,Clothing>Tops,,A+,$56.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
343860,165759,343860a165759,B07KS11PXM,https://www.amazon.com/dp/B07KS11PXM,"NOVICA White 100% Rayon Blouse, 'White Kusuma'",Bali and Java,2,3.7,,Clothing,Tops,Clothing>Tops,,A+,$56.99,4,,,,3,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,
343860,165758,343860a165758,B07WWFQSCV,https://www.amazon.com/dp/B07WWFQSCV,"NOVICA White 100% Rayon Blouse, 'White Kusuma'",Bali and Java,2,3.7,,Clothing,Tops,Clothing>Tops,,A+,$56.99,5,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
343860,165761,343860a165761,B07Z44M59M,https://www.amazon.com/dp/B07Z44M59M,"NOVICA White 100% Rayon Blouse, 'White Kusuma'",Bali and Java,2,3.7,,Clothing,Tops,Clothing>Tops,,A+,$56.99,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,
310354,,310354,B081G4RM5L,https://www.amazon.com/dp/B081G4RM5L,"NOVICA White Aluminum and Ceramic Snowy Owl Sculpture, 'Snowy Owl'",Central America,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$23.99,4,,,,4,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
171228,59370,171228a59370,B084NTMJ9B,https://www.amazon.com/dp/B084NTMJ9B,"NOVICA White Beaded 100% Cotton Blouse, 'Dazzling White'",India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$43.99,3,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
171228,59371,171228a59371,B084P3J62V,https://www.amazon.com/dp/B084P3J62V,"NOVICA White Beaded 100% Cotton Blouse, 'Dazzling White'",India,0,0,,Clothing,Tops,Clothing>Tops,,A+,$43.99,6,,,,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,
374612,191705,374612a191705,B0C77Y5H9F,https://www.amazon.com/dp/B0C77Y5H9F,NOVICA White Blossom Rayon Blouse,Bali and Java,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,6,,,,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,
374612,191702,374612a191702,B0C782F65B,https://www.amazon.com/dp/B0C782F65B,NOVICA White Blossom Rayon Blouse,Bali and Java,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,9,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
374612,191703,374612a191703,B0C781F9KG,https://www.amazon.com/dp/B0C781F9KG,NOVICA White Blossom Rayon Blouse,Bali and Java,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,15,1,0,,15,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,
374612,191704,374612a191704,B0C7828FN3,https://www.amazon.com/dp/B0C7828FN3,NOVICA White Blossom Rayon Blouse,Bali and Java,0,0,,Clothing,Tops,Clothing>Tops,,A+,$69.95,8,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
23591,,23591,B00DP06JP2,https://www.amazon.com/dp/B00DP06JP2,"NOVICA Artisan Handmade Reverse Painted Glass Decorative Multicolor Wood Peru Accessories Floral 'Red, White, and Blue' (set of 3)",Andes,No ASIN,No ASIN,,Decor Accessories,Decorative Boxes,Decor Accessories>Decorative Boxes,,A+,$77.99,23,,,,23,0,0,0,23,0,0,0,23,0,0,0,23,1,0,0,23,0,0,0,23,0,0,0,
339007,,339007,B08WHVL592,https://www.amazon.com/dp/B08WHVL592,NOVICA Artisan Handmade Wood Alebrije Figurine Cat Orange from Mexico Black Sculpture Hand Painted Hacienda Halloween 'Fiery Cat',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$49.99,5,9,0,,2,9,11.11,1,1,18,5.56,1,35,17,5.88,1,25,20,5,1,23,24,4.17,1,10,0,0,0,
339019,,339019,B081G5GMNB,https://www.amazon.com/dp/B081G5GMNB,NOVICA Wood Alebrije Figurine Giraffe Grey from Mexico Sculpture Hand Painted Hacienda [6.5in H x 3.2in W x 2.4in D] 'Pearly Giraffe',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$59.99,12,9,0,,11,3,0,0,11,1,0,0,11,3,0,0,10,13,7.69,1,9,6,0,0,7,0,0,0,
324265,,324265,B0BLHDCWWY,https://www.amazon.com/dp/B0BLHDCWWY,NOVICA Artisan Handmade Wood Alebrije Figurine Multicolored Coyote with Geometric Motifs Mexico Sculpture Folk Art 'Howling Coyote',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$59.95,32,5,0,,31,12,0,0,29,12,8.33,1,27,12,16.67,2,26,28,3.57,1,26,20,0,0,26,0,0,0,
329111,,329111,B07YVMLXP5,https://www.amazon.com/dp/B07YVMLXP5,NOVICA Wood Alebrije Figurine Orange Bull with Multicolor Hand Painted Motifs Mexico Sculpture Sun Moon [3.6in H x 5.5in W x 1.9in D] 'Sun Force',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$94.99,11,4,0,,10,1,0,0,10,9,0,0,10,9,0,0,10,8,0,0,10,3,0,0,10,0,0,0,
